[21:48:45.963] 学习率0.05,训练200轮,batch为24
[21:54:19.013] iteration 274 : loss : 0.359792, loss_ce: 0.156719, loss_dice: 0.495173
[21:54:21.373] iteration 275 : loss : 0.333958, loss_ce: 0.127326, loss_dice: 0.471713
[21:54:21.712] iteration 276 : loss : 0.349189, loss_ce: 0.115005, loss_dice: 0.505311
[21:54:22.309] iteration 277 : loss : 0.352104, loss_ce: 0.116653, loss_dice: 0.509071
[21:54:22.649] iteration 278 : loss : 0.376609, loss_ce: 0.103800, loss_dice: 0.558481
[21:54:22.720] iteration 279 : loss : 0.384787, loss_ce: 0.086530, loss_dice: 0.583626
[21:54:22.771] epoch 3 : avg_loss : 0.374886, avg_ce: 0.129247, avg_dice: 0.538645
[21:54:28.425] iteration 280 : loss : 0.310802, loss_ce: 0.126108, loss_dice: 0.433931
[21:54:28.843] iteration 281 : loss : 0.369228, loss_ce: 0.166627, loss_dice: 0.504295
[21:54:29.266] iteration 282 : loss : 0.343751, loss_ce: 0.112771, loss_dice: 0.497737
[21:54:29.618] iteration 283 : loss : 0.372620, loss_ce: 0.175074, loss_dice: 0.504317
[21:54:32.506] iteration 284 : loss : 0.305208, loss_ce: 0.154516, loss_dice: 0.405670
[21:54:32.954] iteration 285 : loss : 0.330937, loss_ce: 0.086744, loss_dice: 0.493733
[21:54:33.416] iteration 286 : loss : 0.321449, loss_ce: 0.098585, loss_dice: 0.470025
[21:54:33.771] iteration 287 : loss : 0.326509, loss_ce: 0.089574, loss_dice: 0.484466
[21:54:40.093] iteration 288 : loss : 0.392555, loss_ce: 0.154629, loss_dice: 0.551172
[21:54:40.458] iteration 289 : loss : 0.336398, loss_ce: 0.098176, loss_dice: 0.495213
[21:54:40.828] iteration 290 : loss : 0.370568, loss_ce: 0.107800, loss_dice: 0.545747
[21:54:41.187] iteration 291 : loss : 0.281453, loss_ce: 0.108650, loss_dice: 0.396655
[21:54:43.839] iteration 292 : loss : 0.307699, loss_ce: 0.126916, loss_dice: 0.428221
[21:54:44.186] iteration 293 : loss : 0.305589, loss_ce: 0.101971, loss_dice: 0.441335
[21:54:44.599] iteration 294 : loss : 0.348674, loss_ce: 0.125804, loss_dice: 0.497254
[21:54:44.952] iteration 295 : loss : 0.420623, loss_ce: 0.159967, loss_dice: 0.594393
[21:54:46.978] iteration 296 : loss : 0.389707, loss_ce: 0.163862, loss_dice: 0.540271
[21:54:47.404] iteration 297 : loss : 0.360461, loss_ce: 0.110034, loss_dice: 0.527413
[21:54:47.756] iteration 298 : loss : 0.334148, loss_ce: 0.105254, loss_dice: 0.486744
[21:54:48.123] iteration 299 : loss : 0.335386, loss_ce: 0.120325, loss_dice: 0.478760
[21:54:51.168] iteration 300 : loss : 0.341850, loss_ce: 0.146649, loss_dice: 0.471985
[21:54:51.552] iteration 301 : loss : 0.410844, loss_ce: 0.167049, loss_dice: 0.573374
[21:54:51.911] iteration 302 : loss : 0.369810, loss_ce: 0.152230, loss_dice: 0.514864
[21:54:52.515] iteration 303 : loss : 0.358805, loss_ce: 0.099088, loss_dice: 0.531950
[21:54:54.885] iteration 304 : loss : 0.292283, loss_ce: 0.096464, loss_dice: 0.422829
[21:54:55.254] iteration 305 : loss : 0.364507, loss_ce: 0.131885, loss_dice: 0.519589
[21:54:55.618] iteration 306 : loss : 0.363505, loss_ce: 0.123598, loss_dice: 0.523443
[21:54:56.128] iteration 307 : loss : 0.316466, loss_ce: 0.089256, loss_dice: 0.467940
[21:54:59.477] iteration 308 : loss : 0.320319, loss_ce: 0.084607, loss_dice: 0.477461
[21:54:59.847] iteration 309 : loss : 0.410204, loss_ce: 0.064036, loss_dice: 0.640983
[21:55:00.311] iteration 310 : loss : 0.310473, loss_ce: 0.095910, loss_dice: 0.453514
[21:55:00.714] iteration 311 : loss : 0.275801, loss_ce: 0.070984, loss_dice: 0.412346
[21:55:06.749] iteration 312 : loss : 0.279160, loss_ce: 0.105613, loss_dice: 0.394858
[21:55:07.108] iteration 313 : loss : 0.192816, loss_ce: 0.070388, loss_dice: 0.274434
[21:55:07.481] iteration 314 : loss : 0.244429, loss_ce: 0.058656, loss_dice: 0.368278
[21:55:07.843] iteration 315 : loss : 0.369740, loss_ce: 0.246964, loss_dice: 0.451590
[21:55:10.879] iteration 316 : loss : 0.339843, loss_ce: 0.155783, loss_dice: 0.462549
[21:55:11.260] iteration 317 : loss : 0.430662, loss_ce: 0.213116, loss_dice: 0.575692
[21:55:11.610] iteration 318 : loss : 0.301215, loss_ce: 0.119799, loss_dice: 0.422159
[21:55:11.988] iteration 319 : loss : 0.354492, loss_ce: 0.129959, loss_dice: 0.504181
[21:55:18.006] iteration 320 : loss : 0.309338, loss_ce: 0.128391, loss_dice: 0.429970
[21:55:18.468] iteration 321 : loss : 0.365810, loss_ce: 0.178184, loss_dice: 0.490894
[21:55:18.866] iteration 322 : loss : 0.342219, loss_ce: 0.153234, loss_dice: 0.468208
[21:55:19.209] iteration 323 : loss : 0.367653, loss_ce: 0.137697, loss_dice: 0.520957
[21:55:23.273] iteration 324 : loss : 0.367440, loss_ce: 0.124548, loss_dice: 0.529368
[21:55:23.633] iteration 325 : loss : 0.424973, loss_ce: 0.133656, loss_dice: 0.619184
[21:55:24.036] iteration 326 : loss : 0.375314, loss_ce: 0.166292, loss_dice: 0.514661
[21:55:24.380] iteration 327 : loss : 0.379287, loss_ce: 0.125559, loss_dice: 0.548439
[21:55:29.023] iteration 328 : loss : 0.361193, loss_ce: 0.106757, loss_dice: 0.530817
[21:55:29.419] iteration 329 : loss : 0.326821, loss_ce: 0.102428, loss_dice: 0.476415
[21:55:29.790] iteration 330 : loss : 0.361247, loss_ce: 0.124454, loss_dice: 0.519108
[21:55:30.174] iteration 331 : loss : 0.334656, loss_ce: 0.107573, loss_dice: 0.486045
[21:55:33.489] iteration 332 : loss : 0.405209, loss_ce: 0.094735, loss_dice: 0.612192
[21:55:33.874] iteration 333 : loss : 0.289526, loss_ce: 0.112265, loss_dice: 0.407700
[21:55:34.234] iteration 334 : loss : 0.290516, loss_ce: 0.141096, loss_dice: 0.390129
[21:55:34.911] iteration 335 : loss : 0.403658, loss_ce: 0.152711, loss_dice: 0.570956
[21:55:38.208] iteration 336 : loss : 0.367464, loss_ce: 0.137830, loss_dice: 0.520553
[21:55:38.604] iteration 337 : loss : 0.289699, loss_ce: 0.127196, loss_dice: 0.398034
[21:55:38.970] iteration 338 : loss : 0.314395, loss_ce: 0.112561, loss_dice: 0.448952
[21:55:39.329] iteration 339 : loss : 0.338705, loss_ce: 0.122233, loss_dice: 0.483020
[21:55:41.940] iteration 340 : loss : 0.283519, loss_ce: 0.076740, loss_dice: 0.421371
[21:55:42.291] iteration 341 : loss : 0.282510, loss_ce: 0.082668, loss_dice: 0.415739
[21:55:42.658] iteration 342 : loss : 0.311660, loss_ce: 0.094149, loss_dice: 0.456668
[21:55:43.016] iteration 343 : loss : 0.294557, loss_ce: 0.072072, loss_dice: 0.442880
[21:55:44.939] iteration 344 : loss : 0.350396, loss_ce: 0.122688, loss_dice: 0.502202
[21:55:45.299] iteration 345 : loss : 0.281416, loss_ce: 0.067591, loss_dice: 0.423966
[21:55:45.688] iteration 346 : loss : 0.321543, loss_ce: 0.093809, loss_dice: 0.473365
[21:55:46.119] iteration 347 : loss : 0.339520, loss_ce: 0.130681, loss_dice: 0.478746
[21:55:49.458] iteration 348 : loss : 0.302147, loss_ce: 0.092594, loss_dice: 0.441849
[21:55:49.829] iteration 349 : loss : 0.249269, loss_ce: 0.074334, loss_dice: 0.365892
[21:55:50.765] iteration 350 : loss : 0.333947, loss_ce: 0.079864, loss_dice: 0.503336
[21:55:51.138] iteration 351 : loss : 0.338503, loss_ce: 0.156785, loss_dice: 0.459648
[21:55:52.423] iteration 352 : loss : 0.361921, loss_ce: 0.123581, loss_dice: 0.520814
[21:55:52.772] iteration 353 : loss : 0.307267, loss_ce: 0.134836, loss_dice: 0.422222
[21:55:53.905] iteration 354 : loss : 0.302841, loss_ce: 0.105357, loss_dice: 0.434498
[21:55:54.264] iteration 355 : loss : 0.285780, loss_ce: 0.092005, loss_dice: 0.414963
[21:55:56.054] iteration 356 : loss : 0.334003, loss_ce: 0.116655, loss_dice: 0.478902
[21:55:56.468] iteration 357 : loss : 0.289329, loss_ce: 0.153580, loss_dice: 0.379829
[21:55:59.140] iteration 358 : loss : 0.354905, loss_ce: 0.114069, loss_dice: 0.515462
[21:55:59.519] iteration 359 : loss : 0.354922, loss_ce: 0.102360, loss_dice: 0.523297
[21:56:02.406] iteration 360 : loss : 0.279724, loss_ce: 0.087064, loss_dice: 0.408164
[21:56:02.786] iteration 361 : loss : 0.345408, loss_ce: 0.101886, loss_dice: 0.507756
[21:56:05.472] iteration 362 : loss : 0.308349, loss_ce: 0.066926, loss_dice: 0.469298
[21:56:05.818] iteration 363 : loss : 0.265203, loss_ce: 0.086273, loss_dice: 0.384490
[21:56:07.513] iteration 364 : loss : 0.271311, loss_ce: 0.064000, loss_dice: 0.409518
[21:56:07.873] iteration 365 : loss : 0.331339, loss_ce: 0.143580, loss_dice: 0.456511
[21:56:09.834] iteration 366 : loss : 0.350685, loss_ce: 0.132589, loss_dice: 0.496083
[21:56:10.237] iteration 367 : loss : 0.299738, loss_ce: 0.086213, loss_dice: 0.442087
[21:56:11.419] iteration 368 : loss : 0.319770, loss_ce: 0.117366, loss_dice: 0.454706
[21:56:11.773] iteration 369 : loss : 0.266449, loss_ce: 0.101137, loss_dice: 0.376656
[21:56:13.578] iteration 370 : loss : 0.357257, loss_ce: 0.140733, loss_dice: 0.501606
[21:56:13.917] iteration 371 : loss : 0.342061, loss_ce: 0.130179, loss_dice: 0.483315
[21:56:13.990] iteration 372 : loss : 0.368749, loss_ce: 0.041057, loss_dice: 0.587210
[21:56:14.021] epoch 4 : avg_loss : 0.332388, avg_ce: 0.117099, avg_dice: 0.475914
[21:56:18.452] iteration 373 : loss : 0.316870, loss_ce: 0.111665, loss_dice: 0.453673
[21:56:18.940] iteration 374 : loss : 0.356675, loss_ce: 0.102543, loss_dice: 0.526097
[21:56:19.420] iteration 375 : loss : 0.361559, loss_ce: 0.172244, loss_dice: 0.487769
[21:56:19.783] iteration 376 : loss : 0.266117, loss_ce: 0.098154, loss_dice: 0.378092
[21:56:22.816] iteration 377 : loss : 0.256208, loss_ce: 0.079860, loss_dice: 0.373773
[21:56:23.215] iteration 378 : loss : 0.278991, loss_ce: 0.077399, loss_dice: 0.413386
[21:56:23.644] iteration 379 : loss : 0.344597, loss_ce: 0.094813, loss_dice: 0.511120
[21:56:24.074] iteration 380 : loss : 0.349862, loss_ce: 0.103730, loss_dice: 0.513951
[21:56:29.758] iteration 381 : loss : 0.305136, loss_ce: 0.064188, loss_dice: 0.465767
[21:56:31.428] iteration 382 : loss : 0.323169, loss_ce: 0.114324, loss_dice: 0.462399
[21:56:31.887] iteration 383 : loss : 0.297446, loss_ce: 0.125733, loss_dice: 0.411921
[21:56:32.732] iteration 384 : loss : 0.289713, loss_ce: 0.106654, loss_dice: 0.411752
[21:56:33.185] iteration 385 : loss : 0.295581, loss_ce: 0.101482, loss_dice: 0.424981
[21:56:34.717] iteration 386 : loss : 0.365530, loss_ce: 0.110622, loss_dice: 0.535468
[21:56:35.174] iteration 387 : loss : 0.277162, loss_ce: 0.133737, loss_dice: 0.372778
[21:56:36.072] iteration 388 : loss : 0.226825, loss_ce: 0.078947, loss_dice: 0.325409
[21:56:36.475] iteration 389 : loss : 0.321695, loss_ce: 0.135524, loss_dice: 0.445809
[21:56:38.859] iteration 390 : loss : 0.266043, loss_ce: 0.092573, loss_dice: 0.381689
[21:56:39.214] iteration 391 : loss : 0.325929, loss_ce: 0.122242, loss_dice: 0.461720
[21:56:39.588] iteration 392 : loss : 0.320437, loss_ce: 0.133275, loss_dice: 0.445212
[21:56:40.343] iteration 393 : loss : 0.307599, loss_ce: 0.090412, loss_dice: 0.452391
[21:56:43.029] iteration 394 : loss : 0.350142, loss_ce: 0.132110, loss_dice: 0.495496
[21:56:43.764] iteration 395 : loss : 0.367604, loss_ce: 0.138606, loss_dice: 0.520269
[21:56:44.114] iteration 396 : loss : 0.310939, loss_ce: 0.082689, loss_dice: 0.463106
[21:56:44.454] iteration 397 : loss : 0.295494, loss_ce: 0.082038, loss_dice: 0.437798
[21:56:46.986] iteration 398 : loss : 0.217112, loss_ce: 0.062012, loss_dice: 0.320511
[21:56:47.622] iteration 399 : loss : 0.253124, loss_ce: 0.047011, loss_dice: 0.390533
[21:56:48.002] iteration 400 : loss : 0.202185, loss_ce: 0.051857, loss_dice: 0.302403
[21:56:48.433] iteration 401 : loss : 0.214080, loss_ce: 0.093539, loss_dice: 0.294440
[21:56:52.028] iteration 402 : loss : 0.249054, loss_ce: 0.073287, loss_dice: 0.366232
[21:56:52.596] iteration 403 : loss : 0.277879, loss_ce: 0.088635, loss_dice: 0.404041
[21:56:53.022] iteration 404 : loss : 0.349492, loss_ce: 0.116036, loss_dice: 0.505130
[21:56:53.369] iteration 405 : loss : 0.287312, loss_ce: 0.087979, loss_dice: 0.420200
[21:56:58.353] iteration 406 : loss : 0.309049, loss_ce: 0.084621, loss_dice: 0.458668
[21:56:58.728] iteration 407 : loss : 0.245239, loss_ce: 0.081513, loss_dice: 0.354390
[21:56:59.116] iteration 408 : loss : 0.238093, loss_ce: 0.049516, loss_dice: 0.363811
[21:56:59.474] iteration 409 : loss : 0.340245, loss_ce: 0.169705, loss_dice: 0.453939
[21:57:03.051] iteration 410 : loss : 0.294469, loss_ce: 0.105408, loss_dice: 0.420509
[21:57:03.405] iteration 411 : loss : 0.268562, loss_ce: 0.088771, loss_dice: 0.388423
[21:57:03.793] iteration 412 : loss : 0.307060, loss_ce: 0.148345, loss_dice: 0.412870
[21:57:04.315] iteration 413 : loss : 0.259875, loss_ce: 0.117745, loss_dice: 0.354628
[21:57:10.191] iteration 414 : loss : 0.201815, loss_ce: 0.079857, loss_dice: 0.283121
[21:57:10.625] iteration 415 : loss : 0.272883, loss_ce: 0.091185, loss_dice: 0.394014
[21:57:11.025] iteration 416 : loss : 0.306954, loss_ce: 0.111972, loss_dice: 0.436941
[21:57:11.459] iteration 417 : loss : 0.281395, loss_ce: 0.093975, loss_dice: 0.406341
[21:57:15.048] iteration 418 : loss : 0.422600, loss_ce: 0.143138, loss_dice: 0.608907
[21:57:15.449] iteration 419 : loss : 0.371110, loss_ce: 0.122263, loss_dice: 0.537008
[21:57:15.883] iteration 420 : loss : 0.322090, loss_ce: 0.106375, loss_dice: 0.465899
[21:57:16.285] iteration 421 : loss : 0.251749, loss_ce: 0.088913, loss_dice: 0.360306
[21:57:21.517] iteration 422 : loss : 0.303551, loss_ce: 0.090620, loss_dice: 0.445506
[21:57:21.885] iteration 423 : loss : 0.219603, loss_ce: 0.071573, loss_dice: 0.318290
[21:57:22.328] iteration 424 : loss : 0.248978, loss_ce: 0.102783, loss_dice: 0.346441
[21:57:22.693] iteration 425 : loss : 0.244135, loss_ce: 0.068970, loss_dice: 0.360912
[21:57:26.271] iteration 426 : loss : 0.309007, loss_ce: 0.072583, loss_dice: 0.466624
[21:57:26.636] iteration 427 : loss : 0.280668, loss_ce: 0.077454, loss_dice: 0.416145
[21:57:27.100] iteration 428 : loss : 0.360850, loss_ce: 0.090420, loss_dice: 0.541137
[21:57:27.524] iteration 429 : loss : 0.320747, loss_ce: 0.118577, loss_dice: 0.455526
[21:57:29.846] iteration 430 : loss : 0.361742, loss_ce: 0.081241, loss_dice: 0.548742
[21:57:30.186] iteration 431 : loss : 0.278377, loss_ce: 0.062963, loss_dice: 0.421986
[21:57:30.537] iteration 432 : loss : 0.359086, loss_ce: 0.093272, loss_dice: 0.536295
[21:57:30.936] iteration 433 : loss : 0.238900, loss_ce: 0.052100, loss_dice: 0.363433
[21:57:33.843] iteration 434 : loss : 0.215011, loss_ce: 0.047463, loss_dice: 0.326710
[21:57:34.209] iteration 435 : loss : 0.242562, loss_ce: 0.055202, loss_dice: 0.367468
[21:57:34.550] iteration 436 : loss : 0.376269, loss_ce: 0.161866, loss_dice: 0.519204
[21:57:34.925] iteration 437 : loss : 0.273636, loss_ce: 0.070274, loss_dice: 0.409210
[21:57:37.355] iteration 438 : loss : 0.216318, loss_ce: 0.036716, loss_dice: 0.336053
[21:57:37.769] iteration 439 : loss : 0.213438, loss_ce: 0.079190, loss_dice: 0.302937
[21:57:38.121] iteration 440 : loss : 0.325991, loss_ce: 0.100849, loss_dice: 0.476085
[21:57:38.523] iteration 441 : loss : 0.359001, loss_ce: 0.108656, loss_dice: 0.525898
[21:57:42.910] iteration 442 : loss : 0.200980, loss_ce: 0.068968, loss_dice: 0.288987
[21:57:43.283] iteration 443 : loss : 0.281645, loss_ce: 0.120397, loss_dice: 0.389145
[21:57:43.640] iteration 444 : loss : 0.336234, loss_ce: 0.118219, loss_dice: 0.481578
[21:57:43.982] iteration 445 : loss : 0.273454, loss_ce: 0.087612, loss_dice: 0.397349
[21:57:46.214] iteration 446 : loss : 0.348674, loss_ce: 0.128600, loss_dice: 0.495389
[21:57:46.581] iteration 447 : loss : 0.301719, loss_ce: 0.100625, loss_dice: 0.435782
[21:57:46.936] iteration 448 : loss : 0.312051, loss_ce: 0.105994, loss_dice: 0.449423
[21:57:47.322] iteration 449 : loss : 0.267547, loss_ce: 0.104340, loss_dice: 0.376352
[21:57:52.874] iteration 450 : loss : 0.295629, loss_ce: 0.082737, loss_dice: 0.437556
[21:57:53.256] iteration 451 : loss : 0.266575, loss_ce: 0.097431, loss_dice: 0.379337
[21:57:53.633] iteration 452 : loss : 0.298082, loss_ce: 0.114722, loss_dice: 0.420322
[21:57:54.081] iteration 453 : loss : 0.245468, loss_ce: 0.061663, loss_dice: 0.368004
[21:57:58.833] iteration 454 : loss : 0.239035, loss_ce: 0.096766, loss_dice: 0.333881
[21:57:59.199] iteration 455 : loss : 0.245613, loss_ce: 0.061973, loss_dice: 0.368039
[21:57:59.573] iteration 456 : loss : 0.287805, loss_ce: 0.081067, loss_dice: 0.425631
[21:57:59.940] iteration 457 : loss : 0.255230, loss_ce: 0.097901, loss_dice: 0.360116
[21:58:03.467] iteration 458 : loss : 0.323173, loss_ce: 0.090184, loss_dice: 0.478500
[21:58:03.824] iteration 459 : loss : 0.319042, loss_ce: 0.112558, loss_dice: 0.456698
[21:58:04.176] iteration 460 : loss : 0.213013, loss_ce: 0.078893, loss_dice: 0.302426
[21:58:04.555] iteration 461 : loss : 0.250981, loss_ce: 0.069746, loss_dice: 0.371803
[21:58:06.777] iteration 462 : loss : 0.321688, loss_ce: 0.103965, loss_dice: 0.466837
[21:58:07.114] iteration 463 : loss : 0.357045, loss_ce: 0.105499, loss_dice: 0.524743
[21:58:07.452] iteration 464 : loss : 0.379087, loss_ce: 0.122333, loss_dice: 0.550255
[21:58:07.525] iteration 465 : loss : 0.235531, loss_ce: 0.043193, loss_dice: 0.363757
[21:58:07.567] epoch 5 : avg_loss : 0.291655, avg_ce: 0.095563, avg_dice: 0.422383
[21:58:12.239] iteration 466 : loss : 0.215159, loss_ce: 0.070778, loss_dice: 0.311413
[21:58:12.703] iteration 467 : loss : 0.247893, loss_ce: 0.096674, loss_dice: 0.348706
[21:58:13.208] iteration 468 : loss : 0.277108, loss_ce: 0.072754, loss_dice: 0.413344
[21:58:13.591] iteration 469 : loss : 0.291077, loss_ce: 0.083566, loss_dice: 0.429417
[21:58:17.222] iteration 470 : loss : 0.346713, loss_ce: 0.081819, loss_dice: 0.523309
[21:58:17.626] iteration 471 : loss : 0.277324, loss_ce: 0.127313, loss_dice: 0.377332
[21:58:17.985] iteration 472 : loss : 0.236494, loss_ce: 0.082354, loss_dice: 0.339254
[21:58:18.367] iteration 473 : loss : 0.183593, loss_ce: 0.059964, loss_dice: 0.266012
[21:58:24.809] iteration 474 : loss : 0.154101, loss_ce: 0.034254, loss_dice: 0.233999
[21:58:25.953] iteration 475 : loss : 0.304221, loss_ce: 0.059209, loss_dice: 0.467562
[21:58:26.320] iteration 476 : loss : 0.252675, loss_ce: 0.073042, loss_dice: 0.372430
[21:58:26.790] iteration 477 : loss : 0.329628, loss_ce: 0.154694, loss_dice: 0.446250
[21:58:28.338] iteration 478 : loss : 0.265002, loss_ce: 0.064178, loss_dice: 0.398884
[21:58:29.194] iteration 479 : loss : 0.200926, loss_ce: 0.068031, loss_dice: 0.289522
[21:58:29.532] iteration 480 : loss : 0.284622, loss_ce: 0.084489, loss_dice: 0.418044
[21:58:29.907] iteration 481 : loss : 0.296757, loss_ce: 0.063708, loss_dice: 0.452123
[21:58:31.376] iteration 482 : loss : 0.325152, loss_ce: 0.133273, loss_dice: 0.453071
[21:58:31.798] iteration 483 : loss : 0.314317, loss_ce: 0.117510, loss_dice: 0.445521
[21:58:32.204] iteration 484 : loss : 0.234680, loss_ce: 0.103629, loss_dice: 0.322047
[21:58:32.609] iteration 485 : loss : 0.275559, loss_ce: 0.131327, loss_dice: 0.371713
[21:58:35.121] iteration 486 : loss : 0.360323, loss_ce: 0.108833, loss_dice: 0.527983
[21:58:35.596] iteration 487 : loss : 0.251562, loss_ce: 0.091112, loss_dice: 0.358528
[21:58:35.944] iteration 488 : loss : 0.214617, loss_ce: 0.082776, loss_dice: 0.302511
[21:58:36.312] iteration 489 : loss : 0.384662, loss_ce: 0.108784, loss_dice: 0.568580
[21:58:39.530] iteration 490 : loss : 0.191160, loss_ce: 0.066235, loss_dice: 0.274443
[21:58:39.922] iteration 491 : loss : 0.159967, loss_ce: 0.069432, loss_dice: 0.220325
[21:58:40.363] iteration 492 : loss : 0.226961, loss_ce: 0.069332, loss_dice: 0.332046
[21:58:40.741] iteration 493 : loss : 0.167529, loss_ce: 0.054514, loss_dice: 0.242872
[21:58:44.221] iteration 494 : loss : 0.254658, loss_ce: 0.098587, loss_dice: 0.358705
[21:58:45.527] iteration 495 : loss : 0.272293, loss_ce: 0.103578, loss_dice: 0.384769
[21:58:45.888] iteration 496 : loss : 0.168422, loss_ce: 0.059694, loss_dice: 0.240907
[21:58:46.248] iteration 497 : loss : 0.225292, loss_ce: 0.104983, loss_dice: 0.305498
[21:58:51.434] iteration 498 : loss : 0.184201, loss_ce: 0.077367, loss_dice: 0.255424
[21:58:51.789] iteration 499 : loss : 0.227267, loss_ce: 0.071033, loss_dice: 0.331422
[21:58:52.142] iteration 500 : loss : 0.202753, loss_ce: 0.073033, loss_dice: 0.289232
[21:58:52.480] iteration 501 : loss : 0.225542, loss_ce: 0.066223, loss_dice: 0.331755
[21:58:55.930] iteration 502 : loss : 0.257475, loss_ce: 0.076990, loss_dice: 0.377798
[21:58:56.289] iteration 503 : loss : 0.253306, loss_ce: 0.118120, loss_dice: 0.343431
