[06:11:55.256] 学习率0.05,训练200轮,batch为24
[06:17:26.799] iteration 274 : loss : 0.377282, loss_ce: 0.171182, loss_dice: 0.514682
[06:17:27.150] iteration 275 : loss : 0.360334, loss_ce: 0.131941, loss_dice: 0.512595
[06:17:28.892] iteration 276 : loss : 0.364664, loss_ce: 0.124777, loss_dice: 0.524589
[06:17:29.232] iteration 277 : loss : 0.401919, loss_ce: 0.149186, loss_dice: 0.570407
[06:17:29.575] iteration 278 : loss : 0.402201, loss_ce: 0.122428, loss_dice: 0.588716
[06:17:29.650] iteration 279 : loss : 0.465268, loss_ce: 0.119781, loss_dice: 0.695593
[06:17:29.687] epoch 3 : avg_loss : 0.383194, avg_ce: 0.132557, avg_dice: 0.550286
[06:17:34.155] iteration 280 : loss : 0.290875, loss_ce: 0.126129, loss_dice: 0.400705
[06:17:34.597] iteration 281 : loss : 0.390427, loss_ce: 0.169565, loss_dice: 0.537668
[06:17:34.961] iteration 282 : loss : 0.381750, loss_ce: 0.148144, loss_dice: 0.537488
[06:17:35.422] iteration 283 : loss : 0.366074, loss_ce: 0.158806, loss_dice: 0.504253
[06:17:38.490] iteration 284 : loss : 0.308232, loss_ce: 0.148729, loss_dice: 0.414566
[06:17:39.488] iteration 285 : loss : 0.405526, loss_ce: 0.110826, loss_dice: 0.601993
[06:17:39.873] iteration 286 : loss : 0.364020, loss_ce: 0.097279, loss_dice: 0.541847
[06:17:40.266] iteration 287 : loss : 0.361647, loss_ce: 0.100738, loss_dice: 0.535587
[06:17:44.738] iteration 288 : loss : 0.397136, loss_ce: 0.164419, loss_dice: 0.552280
[06:17:46.601] iteration 289 : loss : 0.354126, loss_ce: 0.112131, loss_dice: 0.515457
[06:17:46.989] iteration 290 : loss : 0.394568, loss_ce: 0.126082, loss_dice: 0.573558
[06:17:47.378] iteration 291 : loss : 0.297299, loss_ce: 0.110335, loss_dice: 0.421942
[06:17:48.726] iteration 292 : loss : 0.350500, loss_ce: 0.156555, loss_dice: 0.479797
[06:17:49.714] iteration 293 : loss : 0.406454, loss_ce: 0.144368, loss_dice: 0.581178
[06:17:50.066] iteration 294 : loss : 0.381019, loss_ce: 0.135442, loss_dice: 0.544737
[06:17:50.409] iteration 295 : loss : 0.428070, loss_ce: 0.182060, loss_dice: 0.592076
[06:17:51.866] iteration 296 : loss : 0.396161, loss_ce: 0.161683, loss_dice: 0.552480
[06:17:53.124] iteration 297 : loss : 0.377148, loss_ce: 0.120358, loss_dice: 0.548341
[06:17:53.485] iteration 298 : loss : 0.357647, loss_ce: 0.111682, loss_dice: 0.521624
[06:17:53.841] iteration 299 : loss : 0.397780, loss_ce: 0.150133, loss_dice: 0.562877
[06:17:55.822] iteration 300 : loss : 0.379895, loss_ce: 0.152356, loss_dice: 0.531587
[06:17:57.298] iteration 301 : loss : 0.462804, loss_ce: 0.199444, loss_dice: 0.638377
[06:17:57.690] iteration 302 : loss : 0.399980, loss_ce: 0.157640, loss_dice: 0.561540
[06:17:58.055] iteration 303 : loss : 0.374992, loss_ce: 0.115996, loss_dice: 0.547656
[06:17:59.907] iteration 304 : loss : 0.300653, loss_ce: 0.096543, loss_dice: 0.436726
[06:18:01.598] iteration 305 : loss : 0.342797, loss_ce: 0.101532, loss_dice: 0.503641
[06:18:01.956] iteration 306 : loss : 0.377033, loss_ce: 0.121047, loss_dice: 0.547691
[06:18:02.667] iteration 307 : loss : 0.303949, loss_ce: 0.080702, loss_dice: 0.452780
[06:18:03.870] iteration 308 : loss : 0.353138, loss_ce: 0.079365, loss_dice: 0.535654
[06:18:07.054] iteration 309 : loss : 0.423286, loss_ce: 0.059871, loss_dice: 0.665563
[06:18:07.496] iteration 310 : loss : 0.313697, loss_ce: 0.099465, loss_dice: 0.456519
[06:18:07.906] iteration 311 : loss : 0.287244, loss_ce: 0.076434, loss_dice: 0.427784
[06:18:11.347] iteration 312 : loss : 0.283534, loss_ce: 0.099815, loss_dice: 0.406013
[06:18:13.118] iteration 313 : loss : 0.196459, loss_ce: 0.064148, loss_dice: 0.284666
[06:18:13.554] iteration 314 : loss : 0.272809, loss_ce: 0.060204, loss_dice: 0.414546
[06:18:14.309] iteration 315 : loss : 0.308367, loss_ce: 0.123280, loss_dice: 0.431758
[06:18:15.278] iteration 316 : loss : 0.337882, loss_ce: 0.159322, loss_dice: 0.456921
[06:18:17.184] iteration 317 : loss : 0.343374, loss_ce: 0.150364, loss_dice: 0.472048
[06:18:17.612] iteration 318 : loss : 0.301968, loss_ce: 0.126743, loss_dice: 0.418785
[06:18:18.583] iteration 319 : loss : 0.347521, loss_ce: 0.135838, loss_dice: 0.488644
[06:18:24.971] iteration 320 : loss : 0.314549, loss_ce: 0.128096, loss_dice: 0.438851
[06:18:25.779] iteration 321 : loss : 0.381016, loss_ce: 0.164947, loss_dice: 0.525061
[06:18:26.164] iteration 322 : loss : 0.346758, loss_ce: 0.124544, loss_dice: 0.494901
[06:18:26.578] iteration 323 : loss : 0.315010, loss_ce: 0.102260, loss_dice: 0.456843
[06:18:30.787] iteration 324 : loss : 0.362865, loss_ce: 0.080897, loss_dice: 0.550843
[06:18:32.303] iteration 325 : loss : 0.403386, loss_ce: 0.106591, loss_dice: 0.601249
[06:18:32.733] iteration 326 : loss : 0.380554, loss_ce: 0.163579, loss_dice: 0.525204
[06:18:33.213] iteration 327 : loss : 0.360321, loss_ce: 0.095785, loss_dice: 0.536678
[06:18:36.833] iteration 328 : loss : 0.355202, loss_ce: 0.090502, loss_dice: 0.531668
[06:18:37.365] iteration 329 : loss : 0.358790, loss_ce: 0.128330, loss_dice: 0.512431
[06:18:37.718] iteration 330 : loss : 0.341922, loss_ce: 0.124579, loss_dice: 0.486818
[06:18:38.070] iteration 331 : loss : 0.365982, loss_ce: 0.108182, loss_dice: 0.537849
[06:18:41.207] iteration 332 : loss : 0.423895, loss_ce: 0.116933, loss_dice: 0.628536
[06:18:42.062] iteration 333 : loss : 0.307372, loss_ce: 0.117932, loss_dice: 0.433665
[06:18:42.431] iteration 334 : loss : 0.300439, loss_ce: 0.136621, loss_dice: 0.409652
[06:18:42.781] iteration 335 : loss : 0.385468, loss_ce: 0.143379, loss_dice: 0.546861
[06:18:45.719] iteration 336 : loss : 0.376148, loss_ce: 0.151250, loss_dice: 0.526080
[06:18:46.111] iteration 337 : loss : 0.292016, loss_ce: 0.125246, loss_dice: 0.403196
[06:18:46.561] iteration 338 : loss : 0.313877, loss_ce: 0.100106, loss_dice: 0.456392
[06:18:46.945] iteration 339 : loss : 0.375481, loss_ce: 0.119179, loss_dice: 0.546348
[06:18:49.948] iteration 340 : loss : 0.285957, loss_ce: 0.073824, loss_dice: 0.427379
[06:18:50.303] iteration 341 : loss : 0.268965, loss_ce: 0.067767, loss_dice: 0.403097
[06:18:50.648] iteration 342 : loss : 0.258205, loss_ce: 0.079837, loss_dice: 0.377117
[06:18:50.991] iteration 343 : loss : 0.322445, loss_ce: 0.080332, loss_dice: 0.483854
[06:18:52.931] iteration 344 : loss : 0.362234, loss_ce: 0.128415, loss_dice: 0.518114
[06:18:53.348] iteration 345 : loss : 0.269021, loss_ce: 0.056324, loss_dice: 0.410820
[06:18:53.744] iteration 346 : loss : 0.344542, loss_ce: 0.096260, loss_dice: 0.510063
[06:18:54.086] iteration 347 : loss : 0.312763, loss_ce: 0.136552, loss_dice: 0.430238
[06:18:58.025] iteration 348 : loss : 0.275736, loss_ce: 0.101111, loss_dice: 0.392152
[06:18:58.381] iteration 349 : loss : 0.219573, loss_ce: 0.073382, loss_dice: 0.317033
[06:18:58.734] iteration 350 : loss : 0.303967, loss_ce: 0.085746, loss_dice: 0.449448
[06:18:59.122] iteration 351 : loss : 0.361711, loss_ce: 0.161778, loss_dice: 0.495000
[06:19:00.565] iteration 352 : loss : 0.364885, loss_ce: 0.113977, loss_dice: 0.532157
[06:19:00.909] iteration 353 : loss : 0.288419, loss_ce: 0.120496, loss_dice: 0.400368
[06:19:01.279] iteration 354 : loss : 0.264824, loss_ce: 0.087357, loss_dice: 0.383135
[06:19:01.621] iteration 355 : loss : 0.284547, loss_ce: 0.088601, loss_dice: 0.415178
[06:19:05.073] iteration 356 : loss : 0.307722, loss_ce: 0.106910, loss_dice: 0.441597
[06:19:05.435] iteration 357 : loss : 0.316860, loss_ce: 0.146658, loss_dice: 0.430329
[06:19:05.777] iteration 358 : loss : 0.367538, loss_ce: 0.123656, loss_dice: 0.530126
[06:19:06.214] iteration 359 : loss : 0.395878, loss_ce: 0.108694, loss_dice: 0.587334
[06:19:11.631] iteration 360 : loss : 0.260446, loss_ce: 0.078060, loss_dice: 0.382036
[06:19:12.002] iteration 361 : loss : 0.367107, loss_ce: 0.112815, loss_dice: 0.536635
[06:19:12.417] iteration 362 : loss : 0.321379, loss_ce: 0.067912, loss_dice: 0.490357
[06:19:12.785] iteration 363 : loss : 0.280284, loss_ce: 0.100937, loss_dice: 0.399849
[06:19:17.012] iteration 364 : loss : 0.281236, loss_ce: 0.065565, loss_dice: 0.425016
[06:19:17.388] iteration 365 : loss : 0.318457, loss_ce: 0.144042, loss_dice: 0.434734
[06:19:17.745] iteration 366 : loss : 0.323021, loss_ce: 0.117587, loss_dice: 0.459978
[06:19:18.116] iteration 367 : loss : 0.302207, loss_ce: 0.104538, loss_dice: 0.433986
[06:19:20.560] iteration 368 : loss : 0.315470, loss_ce: 0.121517, loss_dice: 0.444772
[06:19:20.900] iteration 369 : loss : 0.292870, loss_ce: 0.112916, loss_dice: 0.412839
[06:19:21.243] iteration 370 : loss : 0.352717, loss_ce: 0.136338, loss_dice: 0.496970
[06:19:21.584] iteration 371 : loss : 0.349558, loss_ce: 0.125684, loss_dice: 0.498808
[06:19:21.657] iteration 372 : loss : 0.360100, loss_ce: 0.029610, loss_dice: 0.580427
[06:19:21.699] epoch 4 : avg_loss : 0.338490, avg_ce: 0.115911, avg_dice: 0.486876
[06:19:27.360] iteration 373 : loss : 0.311642, loss_ce: 0.108009, loss_dice: 0.447398
[06:19:27.782] iteration 374 : loss : 0.349632, loss_ce: 0.095422, loss_dice: 0.519105
[06:19:28.129] iteration 375 : loss : 0.359901, loss_ce: 0.161374, loss_dice: 0.492252
[06:19:28.496] iteration 376 : loss : 0.262308, loss_ce: 0.103108, loss_dice: 0.368442
[06:19:30.929] iteration 377 : loss : 0.254612, loss_ce: 0.087960, loss_dice: 0.365714
[06:19:31.320] iteration 378 : loss : 0.272287, loss_ce: 0.065014, loss_dice: 0.410470
[06:19:31.722] iteration 379 : loss : 0.352653, loss_ce: 0.091590, loss_dice: 0.526695
[06:19:32.197] iteration 380 : loss : 0.352657, loss_ce: 0.106694, loss_dice: 0.516632
[06:19:39.361] iteration 381 : loss : 0.254319, loss_ce: 0.049591, loss_dice: 0.390804
[06:19:39.736] iteration 382 : loss : 0.287661, loss_ce: 0.111236, loss_dice: 0.405278
[06:19:40.170] iteration 383 : loss : 0.294970, loss_ce: 0.120011, loss_dice: 0.411609
[06:19:40.562] iteration 384 : loss : 0.282264, loss_ce: 0.103348, loss_dice: 0.401541
[06:19:42.613] iteration 385 : loss : 0.279473, loss_ce: 0.098436, loss_dice: 0.400164
[06:19:43.003] iteration 386 : loss : 0.353683, loss_ce: 0.115040, loss_dice: 0.512778
[06:19:43.347] iteration 387 : loss : 0.263445, loss_ce: 0.129556, loss_dice: 0.352705
[06:19:43.749] iteration 388 : loss : 0.263694, loss_ce: 0.094785, loss_dice: 0.376300
[06:19:45.811] iteration 389 : loss : 0.336316, loss_ce: 0.157132, loss_dice: 0.455773
[06:19:46.176] iteration 390 : loss : 0.261693, loss_ce: 0.095557, loss_dice: 0.372451
[06:19:46.549] iteration 391 : loss : 0.317662, loss_ce: 0.130445, loss_dice: 0.442473
[06:19:46.914] iteration 392 : loss : 0.390067, loss_ce: 0.184034, loss_dice: 0.527422
[06:19:49.597] iteration 393 : loss : 0.269265, loss_ce: 0.058397, loss_dice: 0.409843
[06:19:50.086] iteration 394 : loss : 0.354822, loss_ce: 0.130577, loss_dice: 0.504318
[06:19:50.476] iteration 395 : loss : 0.403258, loss_ce: 0.174191, loss_dice: 0.555970
[06:19:50.910] iteration 396 : loss : 0.307950, loss_ce: 0.081231, loss_dice: 0.459096
[06:19:55.064] iteration 397 : loss : 0.305309, loss_ce: 0.074062, loss_dice: 0.459473
[06:19:55.464] iteration 398 : loss : 0.232916, loss_ce: 0.071078, loss_dice: 0.340808
[06:19:55.860] iteration 399 : loss : 0.221677, loss_ce: 0.047875, loss_dice: 0.337545
[06:19:56.329] iteration 400 : loss : 0.229603, loss_ce: 0.056312, loss_dice: 0.345131
[06:20:00.613] iteration 401 : loss : 0.234348, loss_ce: 0.111600, loss_dice: 0.316180
[06:20:01.050] iteration 402 : loss : 0.258967, loss_ce: 0.080379, loss_dice: 0.378026
[06:20:01.399] iteration 403 : loss : 0.306397, loss_ce: 0.103826, loss_dice: 0.441445
[06:20:01.764] iteration 404 : loss : 0.384258, loss_ce: 0.127753, loss_dice: 0.555262
[06:20:05.829] iteration 405 : loss : 0.300858, loss_ce: 0.100761, loss_dice: 0.434256
[06:20:06.222] iteration 406 : loss : 0.302759, loss_ce: 0.091949, loss_dice: 0.443299
[06:20:06.565] iteration 407 : loss : 0.267832, loss_ce: 0.091156, loss_dice: 0.385616
[06:20:06.943] iteration 408 : loss : 0.255168, loss_ce: 0.051687, loss_dice: 0.390822
[06:20:09.839] iteration 409 : loss : 0.346070, loss_ce: 0.177941, loss_dice: 0.458156
[06:20:10.269] iteration 410 : loss : 0.316780, loss_ce: 0.123265, loss_dice: 0.445791
[06:20:10.619] iteration 411 : loss : 0.271238, loss_ce: 0.085487, loss_dice: 0.395071
[06:20:11.026] iteration 412 : loss : 0.318304, loss_ce: 0.148247, loss_dice: 0.431676
[06:20:17.469] iteration 413 : loss : 0.268573, loss_ce: 0.130134, loss_dice: 0.360865
[06:20:17.847] iteration 414 : loss : 0.243187, loss_ce: 0.096360, loss_dice: 0.341071
[06:20:18.388] iteration 415 : loss : 0.309059, loss_ce: 0.123617, loss_dice: 0.432688
[06:20:18.768] iteration 416 : loss : 0.295428, loss_ce: 0.104834, loss_dice: 0.422490
[06:20:23.187] iteration 417 : loss : 0.267487, loss_ce: 0.090588, loss_dice: 0.385420
[06:20:23.576] iteration 418 : loss : 0.441025, loss_ce: 0.165069, loss_dice: 0.624995
[06:20:24.928] iteration 419 : loss : 0.375940, loss_ce: 0.126242, loss_dice: 0.542406
[06:20:25.277] iteration 420 : loss : 0.345837, loss_ce: 0.113924, loss_dice: 0.500446
[06:20:29.404] iteration 421 : loss : 0.243249, loss_ce: 0.096440, loss_dice: 0.341121
[06:20:29.773] iteration 422 : loss : 0.315063, loss_ce: 0.094325, loss_dice: 0.462221
[06:20:31.622] iteration 423 : loss : 0.255549, loss_ce: 0.078244, loss_dice: 0.373753
[06:20:31.994] iteration 424 : loss : 0.309784, loss_ce: 0.116818, loss_dice: 0.438428
[06:20:34.317] iteration 425 : loss : 0.274780, loss_ce: 0.064857, loss_dice: 0.414728
[06:20:34.690] iteration 426 : loss : 0.293499, loss_ce: 0.065477, loss_dice: 0.445514
[06:20:36.145] iteration 427 : loss : 0.291924, loss_ce: 0.083691, loss_dice: 0.430746
[06:20:36.491] iteration 428 : loss : 0.345982, loss_ce: 0.090405, loss_dice: 0.516367
[06:20:37.593] iteration 429 : loss : 0.312611, loss_ce: 0.124075, loss_dice: 0.438301
[06:20:37.991] iteration 430 : loss : 0.377877, loss_ce: 0.090956, loss_dice: 0.569158
[06:20:40.400] iteration 431 : loss : 0.293331, loss_ce: 0.072601, loss_dice: 0.440484
[06:20:40.747] iteration 432 : loss : 0.374089, loss_ce: 0.097656, loss_dice: 0.558378
[06:20:41.876] iteration 433 : loss : 0.211966, loss_ce: 0.048245, loss_dice: 0.321112
[06:20:42.242] iteration 434 : loss : 0.166037, loss_ce: 0.044577, loss_dice: 0.247011
[06:20:43.211] iteration 435 : loss : 0.211873, loss_ce: 0.045393, loss_dice: 0.322859
[06:20:43.576] iteration 436 : loss : 0.338174, loss_ce: 0.153953, loss_dice: 0.460988
[06:20:44.982] iteration 437 : loss : 0.257663, loss_ce: 0.075429, loss_dice: 0.379152
[06:20:45.355] iteration 438 : loss : 0.225522, loss_ce: 0.050678, loss_dice: 0.342084
[06:20:46.957] iteration 439 : loss : 0.204647, loss_ce: 0.090823, loss_dice: 0.280529
[06:20:47.354] iteration 440 : loss : 0.355874, loss_ce: 0.129400, loss_dice: 0.506857
[06:20:50.055] iteration 441 : loss : 0.363409, loss_ce: 0.114541, loss_dice: 0.529322
[06:20:50.422] iteration 442 : loss : 0.169281, loss_ce: 0.055438, loss_dice: 0.245176
[06:20:51.393] iteration 443 : loss : 0.283730, loss_ce: 0.114304, loss_dice: 0.396680
[06:20:51.735] iteration 444 : loss : 0.336664, loss_ce: 0.107160, loss_dice: 0.489667
[06:20:52.752] iteration 445 : loss : 0.277695, loss_ce: 0.083620, loss_dice: 0.407079
[06:20:53.099] iteration 446 : loss : 0.334551, loss_ce: 0.120512, loss_dice: 0.477243
[06:20:54.113] iteration 447 : loss : 0.305535, loss_ce: 0.088670, loss_dice: 0.450111
[06:20:54.482] iteration 448 : loss : 0.319538, loss_ce: 0.106753, loss_dice: 0.461395
[06:20:57.933] iteration 449 : loss : 0.324190, loss_ce: 0.114250, loss_dice: 0.464150
[06:20:58.360] iteration 450 : loss : 0.315491, loss_ce: 0.084517, loss_dice: 0.469474
[06:20:59.612] iteration 451 : loss : 0.266159, loss_ce: 0.104525, loss_dice: 0.373915
[06:20:59.985] iteration 452 : loss : 0.283898, loss_ce: 0.115101, loss_dice: 0.396428
[06:21:03.364] iteration 453 : loss : 0.255761, loss_ce: 0.073697, loss_dice: 0.377137
[06:21:03.722] iteration 454 : loss : 0.252128, loss_ce: 0.091577, loss_dice: 0.359162
[06:21:04.438] iteration 455 : loss : 0.259586, loss_ce: 0.070261, loss_dice: 0.385802
[06:21:04.791] iteration 456 : loss : 0.312121, loss_ce: 0.099267, loss_dice: 0.454024
[06:21:08.506] iteration 457 : loss : 0.261031, loss_ce: 0.092773, loss_dice: 0.373203
[06:21:08.894] iteration 458 : loss : 0.324951, loss_ce: 0.114560, loss_dice: 0.465213
[06:21:09.270] iteration 459 : loss : 0.319360, loss_ce: 0.138697, loss_dice: 0.439802
[06:21:09.674] iteration 460 : loss : 0.203388, loss_ce: 0.071889, loss_dice: 0.291054
[06:21:12.915] iteration 461 : loss : 0.279242, loss_ce: 0.071621, loss_dice: 0.417655
[06:21:13.255] iteration 462 : loss : 0.328019, loss_ce: 0.105380, loss_dice: 0.476445
[06:21:13.595] iteration 463 : loss : 0.334514, loss_ce: 0.088975, loss_dice: 0.498206
[06:21:13.936] iteration 464 : loss : 0.390254, loss_ce: 0.113233, loss_dice: 0.574935
[06:21:14.012] iteration 465 : loss : 0.235682, loss_ce: 0.044298, loss_dice: 0.363271
[06:21:14.067] epoch 5 : avg_loss : 0.296031, avg_ce: 0.099425, avg_dice: 0.427102
[06:21:19.185] iteration 466 : loss : 0.232985, loss_ce: 0.079798, loss_dice: 0.335109
[06:21:19.671] iteration 467 : loss : 0.295200, loss_ce: 0.107113, loss_dice: 0.420591
[06:21:20.035] iteration 468 : loss : 0.265002, loss_ce: 0.070928, loss_dice: 0.394385
[06:21:20.425] iteration 469 : loss : 0.293231, loss_ce: 0.090956, loss_dice: 0.428081
[06:21:22.360] iteration 470 : loss : 0.331035, loss_ce: 0.084717, loss_dice: 0.495247
[06:21:23.185] iteration 471 : loss : 0.297879, loss_ce: 0.119110, loss_dice: 0.417059
[06:21:23.632] iteration 472 : loss : 0.251585, loss_ce: 0.079841, loss_dice: 0.366082
[06:21:24.183] iteration 473 : loss : 0.180869, loss_ce: 0.060062, loss_dice: 0.261407
[06:21:30.085] iteration 474 : loss : 0.195030, loss_ce: 0.039195, loss_dice: 0.298919
[06:21:30.588] iteration 475 : loss : 0.305100, loss_ce: 0.064732, loss_dice: 0.465345
[06:21:30.961] iteration 476 : loss : 0.237482, loss_ce: 0.068145, loss_dice: 0.350373
[06:21:31.334] iteration 477 : loss : 0.326327, loss_ce: 0.153098, loss_dice: 0.441813
[06:21:33.201] iteration 478 : loss : 0.246779, loss_ce: 0.066196, loss_dice: 0.367168
[06:21:33.747] iteration 479 : loss : 0.217009, loss_ce: 0.077101, loss_dice: 0.310282
[06:21:34.110] iteration 480 : loss : 0.270943, loss_ce: 0.086170, loss_dice: 0.394126
[06:21:34.478] iteration 481 : loss : 0.307476, loss_ce: 0.078250, loss_dice: 0.460293
[06:21:36.407] iteration 482 : loss : 0.305198, loss_ce: 0.142381, loss_dice: 0.413743
[06:21:37.016] iteration 483 : loss : 0.292386, loss_ce: 0.118303, loss_dice: 0.408441
[06:21:37.358] iteration 484 : loss : 0.225100, loss_ce: 0.104782, loss_dice: 0.305311
[06:21:37.732] iteration 485 : loss : 0.269271, loss_ce: 0.121601, loss_dice: 0.367718
[06:21:41.882] iteration 486 : loss : 0.359271, loss_ce: 0.101729, loss_dice: 0.530965
[06:21:42.279] iteration 487 : loss : 0.266924, loss_ce: 0.094777, loss_dice: 0.381689
[06:21:42.658] iteration 488 : loss : 0.201835, loss_ce: 0.071768, loss_dice: 0.288546
[06:21:43.044] iteration 489 : loss : 0.365414, loss_ce: 0.092011, loss_dice: 0.547683
[06:21:47.692] iteration 490 : loss : 0.216352, loss_ce: 0.061652, loss_dice: 0.319485
[06:21:48.123] iteration 491 : loss : 0.172917, loss_ce: 0.073530, loss_dice: 0.239175
[06:21:48.464] iteration 492 : loss : 0.248141, loss_ce: 0.072260, loss_dice: 0.365394
[06:21:48.812] iteration 493 : loss : 0.164440, loss_ce: 0.057691, loss_dice: 0.235607
[06:21:53.202] iteration 494 : loss : 0.266735, loss_ce: 0.105928, loss_dice: 0.373940
[06:21:53.575] iteration 495 : loss : 0.290021, loss_ce: 0.114480, loss_dice: 0.407048
[06:21:53.921] iteration 496 : loss : 0.199330, loss_ce: 0.069673, loss_dice: 0.285767
[06:21:54.302] iteration 497 : loss : 0.235604, loss_ce: 0.115051, loss_dice: 0.315973
[06:21:59.701] iteration 498 : loss : 0.189537, loss_ce: 0.088274, loss_dice: 0.257045
[06:22:00.064] iteration 499 : loss : 0.202074, loss_ce: 0.069500, loss_dice: 0.290456
[06:22:00.438] iteration 500 : loss : 0.246165, loss_ce: 0.092951, loss_dice: 0.348307
[06:22:00.779] iteration 501 : loss : 0.289485, loss_ce: 0.067347, loss_dice: 0.437577
[06:22:03.418] iteration 502 : loss : 0.255451, loss_ce: 0.078271, loss_dice: 0.373571
[06:22:03.834] iteration 503 : loss : 0.260561, loss_ce: 0.127048, loss_dice: 0.349570
[06:22:04.263] iteration 504 : loss : 0.213216, loss_ce: 0.069075, loss_dice: 0.309311
