[20:50:32.731] 学习率0.05,训练200轮,batch为24
[20:55:10.701] iteration 274 : loss : 0.315079, loss_ce: 0.109224, loss_dice: 0.452315
[20:55:11.040] iteration 275 : loss : 0.442369, loss_ce: 0.147859, loss_dice: 0.638710
[20:55:12.714] iteration 276 : loss : 0.384674, loss_ce: 0.101189, loss_dice: 0.573664
[20:55:13.047] iteration 277 : loss : 0.420829, loss_ce: 0.138241, loss_dice: 0.609220
[20:55:13.381] iteration 278 : loss : 0.364157, loss_ce: 0.130722, loss_dice: 0.519781
[20:55:13.444] iteration 279 : loss : 0.584383, loss_ce: 0.124306, loss_dice: 0.891101
[20:55:13.473] epoch 3 : avg_loss : 0.370036, avg_ce: 0.130338, avg_dice: 0.529835
[20:55:17.446] iteration 280 : loss : 0.316814, loss_ce: 0.101367, loss_dice: 0.460445
[20:55:17.894] iteration 281 : loss : 0.317879, loss_ce: 0.119493, loss_dice: 0.450136
[20:55:18.235] iteration 282 : loss : 0.300513, loss_ce: 0.067258, loss_dice: 0.456017
[20:55:18.571] iteration 283 : loss : 0.322459, loss_ce: 0.108119, loss_dice: 0.465353
[20:55:21.031] iteration 284 : loss : 0.298879, loss_ce: 0.098619, loss_dice: 0.432385
[20:55:21.378] iteration 285 : loss : 0.289641, loss_ce: 0.109598, loss_dice: 0.409670
[20:55:21.734] iteration 286 : loss : 0.290219, loss_ce: 0.102681, loss_dice: 0.415245
[20:55:22.304] iteration 287 : loss : 0.317863, loss_ce: 0.138391, loss_dice: 0.437511
[20:55:27.559] iteration 288 : loss : 0.267122, loss_ce: 0.087845, loss_dice: 0.386640
[20:55:27.950] iteration 289 : loss : 0.392021, loss_ce: 0.112275, loss_dice: 0.578518
[20:55:28.290] iteration 290 : loss : 0.239516, loss_ce: 0.083578, loss_dice: 0.343474
[20:55:28.857] iteration 291 : loss : 0.302970, loss_ce: 0.107998, loss_dice: 0.432952
[20:55:30.274] iteration 292 : loss : 0.267008, loss_ce: 0.100683, loss_dice: 0.377891
[20:55:30.624] iteration 293 : loss : 0.416879, loss_ce: 0.127015, loss_dice: 0.610121
[20:55:30.964] iteration 294 : loss : 0.333842, loss_ce: 0.088094, loss_dice: 0.497674
[20:55:31.368] iteration 295 : loss : 0.332106, loss_ce: 0.072844, loss_dice: 0.504947
[20:55:32.848] iteration 296 : loss : 0.375682, loss_ce: 0.149480, loss_dice: 0.526483
[20:55:33.187] iteration 297 : loss : 0.390999, loss_ce: 0.133825, loss_dice: 0.562449
[20:55:33.539] iteration 298 : loss : 0.383530, loss_ce: 0.123709, loss_dice: 0.556744
[20:55:34.129] iteration 299 : loss : 0.280317, loss_ce: 0.090156, loss_dice: 0.407092
[20:55:36.296] iteration 300 : loss : 0.372126, loss_ce: 0.094615, loss_dice: 0.557133
[20:55:36.643] iteration 301 : loss : 0.290379, loss_ce: 0.079929, loss_dice: 0.430678
[20:55:37.002] iteration 302 : loss : 0.299312, loss_ce: 0.155754, loss_dice: 0.395017
[20:55:37.367] iteration 303 : loss : 0.374959, loss_ce: 0.070357, loss_dice: 0.578027
[20:55:40.364] iteration 304 : loss : 0.269352, loss_ce: 0.057282, loss_dice: 0.410732
[20:55:40.708] iteration 305 : loss : 0.280685, loss_ce: 0.102024, loss_dice: 0.399792
[20:55:41.054] iteration 306 : loss : 0.267991, loss_ce: 0.082301, loss_dice: 0.391784
[20:55:41.408] iteration 307 : loss : 0.378360, loss_ce: 0.122189, loss_dice: 0.549141
[20:55:44.394] iteration 308 : loss : 0.348156, loss_ce: 0.105022, loss_dice: 0.510246
[20:55:44.748] iteration 309 : loss : 0.327509, loss_ce: 0.121154, loss_dice: 0.465079
[20:55:45.136] iteration 310 : loss : 0.399218, loss_ce: 0.112586, loss_dice: 0.590307
[20:55:45.477] iteration 311 : loss : 0.343339, loss_ce: 0.147536, loss_dice: 0.473875
[20:55:50.200] iteration 312 : loss : 0.403321, loss_ce: 0.140206, loss_dice: 0.578730
[20:55:50.537] iteration 313 : loss : 0.295789, loss_ce: 0.118019, loss_dice: 0.414303
[20:55:50.885] iteration 314 : loss : 0.264603, loss_ce: 0.102717, loss_dice: 0.372528
[20:55:51.234] iteration 315 : loss : 0.306508, loss_ce: 0.119043, loss_dice: 0.431485
[20:55:53.153] iteration 316 : loss : 0.289940, loss_ce: 0.138687, loss_dice: 0.390775
[20:55:53.524] iteration 317 : loss : 0.312885, loss_ce: 0.125471, loss_dice: 0.437828
[20:55:53.867] iteration 318 : loss : 0.281802, loss_ce: 0.118181, loss_dice: 0.390883
[20:55:54.204] iteration 319 : loss : 0.343776, loss_ce: 0.139807, loss_dice: 0.479756
[20:55:58.549] iteration 320 : loss : 0.268795, loss_ce: 0.105908, loss_dice: 0.377386
[20:55:58.888] iteration 321 : loss : 0.341541, loss_ce: 0.110043, loss_dice: 0.495874
[20:55:59.283] iteration 322 : loss : 0.319945, loss_ce: 0.106757, loss_dice: 0.462070
[20:55:59.625] iteration 323 : loss : 0.291536, loss_ce: 0.108590, loss_dice: 0.413500
[20:56:03.162] iteration 324 : loss : 0.286145, loss_ce: 0.076581, loss_dice: 0.425855
[20:56:03.529] iteration 325 : loss : 0.338279, loss_ce: 0.085210, loss_dice: 0.506993
[20:56:04.209] iteration 326 : loss : 0.376397, loss_ce: 0.117290, loss_dice: 0.549135
[20:56:04.555] iteration 327 : loss : 0.448410, loss_ce: 0.203702, loss_dice: 0.611549
[20:56:08.018] iteration 328 : loss : 0.320208, loss_ce: 0.109613, loss_dice: 0.460605
[20:56:08.390] iteration 329 : loss : 0.310086, loss_ce: 0.079021, loss_dice: 0.464129
[20:56:09.431] iteration 330 : loss : 0.398528, loss_ce: 0.179226, loss_dice: 0.544728
[20:56:09.766] iteration 331 : loss : 0.326140, loss_ce: 0.104087, loss_dice: 0.474175
[20:56:11.782] iteration 332 : loss : 0.295413, loss_ce: 0.100940, loss_dice: 0.425061
[20:56:12.122] iteration 333 : loss : 0.323636, loss_ce: 0.145106, loss_dice: 0.442656
[20:56:13.069] iteration 334 : loss : 0.281098, loss_ce: 0.107513, loss_dice: 0.396821
[20:56:13.419] iteration 335 : loss : 0.242022, loss_ce: 0.085613, loss_dice: 0.346294
[20:56:14.960] iteration 336 : loss : 0.258685, loss_ce: 0.093258, loss_dice: 0.368970
[20:56:15.295] iteration 337 : loss : 0.345996, loss_ce: 0.143867, loss_dice: 0.480748
[20:56:15.738] iteration 338 : loss : 0.343085, loss_ce: 0.111525, loss_dice: 0.497458
[20:56:16.073] iteration 339 : loss : 0.374539, loss_ce: 0.140669, loss_dice: 0.530453
[20:56:17.787] iteration 340 : loss : 0.354072, loss_ce: 0.085916, loss_dice: 0.532842
[20:56:18.181] iteration 341 : loss : 0.336555, loss_ce: 0.085370, loss_dice: 0.504012
[20:56:19.205] iteration 342 : loss : 0.264671, loss_ce: 0.087367, loss_dice: 0.382873
[20:56:19.541] iteration 343 : loss : 0.295117, loss_ce: 0.084224, loss_dice: 0.435713
[20:56:20.231] iteration 344 : loss : 0.289503, loss_ce: 0.096381, loss_dice: 0.418250
[20:56:20.818] iteration 345 : loss : 0.357765, loss_ce: 0.132994, loss_dice: 0.507613
[20:56:22.450] iteration 346 : loss : 0.295343, loss_ce: 0.114546, loss_dice: 0.415874
[20:56:22.785] iteration 347 : loss : 0.302676, loss_ce: 0.141316, loss_dice: 0.410250
[20:56:24.459] iteration 348 : loss : 0.367931, loss_ce: 0.156910, loss_dice: 0.508612
[20:56:25.466] iteration 349 : loss : 0.378927, loss_ce: 0.129842, loss_dice: 0.544983
[20:56:26.548] iteration 350 : loss : 0.369933, loss_ce: 0.089678, loss_dice: 0.556770
[20:56:26.883] iteration 351 : loss : 0.405564, loss_ce: 0.145302, loss_dice: 0.579072
[20:56:27.397] iteration 352 : loss : 0.264554, loss_ce: 0.115099, loss_dice: 0.364190
[20:56:27.955] iteration 353 : loss : 0.272581, loss_ce: 0.073344, loss_dice: 0.405406
[20:56:29.081] iteration 354 : loss : 0.309174, loss_ce: 0.098221, loss_dice: 0.449810
[20:56:29.428] iteration 355 : loss : 0.301239, loss_ce: 0.087822, loss_dice: 0.443517
[20:56:31.345] iteration 356 : loss : 0.410471, loss_ce: 0.115843, loss_dice: 0.606890
[20:56:32.210] iteration 357 : loss : 0.304453, loss_ce: 0.104771, loss_dice: 0.437574
[20:56:33.202] iteration 358 : loss : 0.342558, loss_ce: 0.135649, loss_dice: 0.480497
[20:56:33.540] iteration 359 : loss : 0.343350, loss_ce: 0.090935, loss_dice: 0.511627
[20:56:36.951] iteration 360 : loss : 0.370543, loss_ce: 0.128385, loss_dice: 0.531982
[20:56:37.407] iteration 361 : loss : 0.353230, loss_ce: 0.100071, loss_dice: 0.522003
[20:56:37.747] iteration 362 : loss : 0.309234, loss_ce: 0.107562, loss_dice: 0.443681
[20:56:38.084] iteration 363 : loss : 0.276773, loss_ce: 0.065828, loss_dice: 0.417403
[20:56:41.097] iteration 364 : loss : 0.333306, loss_ce: 0.159274, loss_dice: 0.449328
[20:56:41.462] iteration 365 : loss : 0.364688, loss_ce: 0.171773, loss_dice: 0.493298
[20:56:41.801] iteration 366 : loss : 0.397080, loss_ce: 0.082278, loss_dice: 0.606948
[20:56:42.169] iteration 367 : loss : 0.322010, loss_ce: 0.131515, loss_dice: 0.449008
[20:56:44.916] iteration 368 : loss : 0.366028, loss_ce: 0.153605, loss_dice: 0.507643
[20:56:45.249] iteration 369 : loss : 0.320571, loss_ce: 0.120947, loss_dice: 0.453654
[20:56:45.583] iteration 370 : loss : 0.393109, loss_ce: 0.189835, loss_dice: 0.528624
[20:56:45.917] iteration 371 : loss : 0.336988, loss_ce: 0.115567, loss_dice: 0.484602
[20:56:45.980] iteration 372 : loss : 0.574294, loss_ce: 0.156264, loss_dice: 0.852981
[20:56:46.008] epoch 4 : avg_loss : 0.329689, avg_ce: 0.113386, avg_dice: 0.473891
[20:56:50.399] iteration 373 : loss : 0.327653, loss_ce: 0.143371, loss_dice: 0.450508
[20:56:51.039] iteration 374 : loss : 0.259025, loss_ce: 0.110466, loss_dice: 0.358064
[20:56:51.403] iteration 375 : loss : 0.323558, loss_ce: 0.105875, loss_dice: 0.468679
[20:56:51.779] iteration 376 : loss : 0.213058, loss_ce: 0.069739, loss_dice: 0.308605
[20:56:54.317] iteration 377 : loss : 0.338582, loss_ce: 0.104331, loss_dice: 0.494750
[20:56:54.692] iteration 378 : loss : 0.321970, loss_ce: 0.170706, loss_dice: 0.422812
[20:56:55.039] iteration 379 : loss : 0.320289, loss_ce: 0.104106, loss_dice: 0.464411
[20:56:55.378] iteration 380 : loss : 0.300043, loss_ce: 0.092017, loss_dice: 0.438727
[20:57:00.392] iteration 381 : loss : 0.273915, loss_ce: 0.083190, loss_dice: 0.401065
[20:57:00.727] iteration 382 : loss : 0.195674, loss_ce: 0.062707, loss_dice: 0.284318
[20:57:01.070] iteration 383 : loss : 0.309382, loss_ce: 0.152887, loss_dice: 0.413712
[20:57:01.406] iteration 384 : loss : 0.275172, loss_ce: 0.089095, loss_dice: 0.399224
[20:57:03.086] iteration 385 : loss : 0.281750, loss_ce: 0.101295, loss_dice: 0.402054
[20:57:03.420] iteration 386 : loss : 0.300699, loss_ce: 0.070146, loss_dice: 0.454401
[20:57:03.761] iteration 387 : loss : 0.375062, loss_ce: 0.102943, loss_dice: 0.556474
[20:57:04.099] iteration 388 : loss : 0.279559, loss_ce: 0.118077, loss_dice: 0.387214
[20:57:06.288] iteration 389 : loss : 0.331981, loss_ce: 0.090632, loss_dice: 0.492880
[20:57:06.633] iteration 390 : loss : 0.354666, loss_ce: 0.120213, loss_dice: 0.510968
[20:57:07.004] iteration 391 : loss : 0.350179, loss_ce: 0.090022, loss_dice: 0.523617
[20:57:07.361] iteration 392 : loss : 0.283548, loss_ce: 0.084241, loss_dice: 0.416420
[20:57:09.875] iteration 393 : loss : 0.236425, loss_ce: 0.079189, loss_dice: 0.341248
[20:57:10.224] iteration 394 : loss : 0.362397, loss_ce: 0.122670, loss_dice: 0.522215
[20:57:10.574] iteration 395 : loss : 0.283513, loss_ce: 0.131204, loss_dice: 0.385052
[20:57:10.917] iteration 396 : loss : 0.331755, loss_ce: 0.143677, loss_dice: 0.457139
[20:57:14.561] iteration 397 : loss : 0.396902, loss_ce: 0.110765, loss_dice: 0.587659
[20:57:14.909] iteration 398 : loss : 0.244600, loss_ce: 0.080275, loss_dice: 0.354149
[20:57:15.252] iteration 399 : loss : 0.298192, loss_ce: 0.095007, loss_dice: 0.433649
[20:57:15.591] iteration 400 : loss : 0.332815, loss_ce: 0.087973, loss_dice: 0.496043
[20:57:19.462] iteration 401 : loss : 0.240747, loss_ce: 0.094571, loss_dice: 0.338197
[20:57:19.815] iteration 402 : loss : 0.261833, loss_ce: 0.067188, loss_dice: 0.391597
[20:57:20.163] iteration 403 : loss : 0.343516, loss_ce: 0.112413, loss_dice: 0.497584
[20:57:20.500] iteration 404 : loss : 0.265319, loss_ce: 0.096571, loss_dice: 0.377818
[20:57:25.146] iteration 405 : loss : 0.236932, loss_ce: 0.069815, loss_dice: 0.348344
[20:57:25.503] iteration 406 : loss : 0.194857, loss_ce: 0.062646, loss_dice: 0.282997
[20:57:25.851] iteration 407 : loss : 0.193735, loss_ce: 0.066871, loss_dice: 0.278312
[20:57:26.194] iteration 408 : loss : 0.266878, loss_ce: 0.103825, loss_dice: 0.375579
[20:57:28.715] iteration 409 : loss : 0.315736, loss_ce: 0.077512, loss_dice: 0.474553
[20:57:29.171] iteration 410 : loss : 0.266537, loss_ce: 0.092441, loss_dice: 0.382601
[20:57:29.518] iteration 411 : loss : 0.239728, loss_ce: 0.078489, loss_dice: 0.347221
[20:57:29.867] iteration 412 : loss : 0.260110, loss_ce: 0.088612, loss_dice: 0.374442
[20:57:34.055] iteration 413 : loss : 0.273886, loss_ce: 0.048663, loss_dice: 0.424035
[20:57:34.400] iteration 414 : loss : 0.324280, loss_ce: 0.124385, loss_dice: 0.457543
[20:57:34.755] iteration 415 : loss : 0.311711, loss_ce: 0.078975, loss_dice: 0.466868
[20:57:35.153] iteration 416 : loss : 0.266370, loss_ce: 0.089843, loss_dice: 0.384054
[20:57:38.985] iteration 417 : loss : 0.341868, loss_ce: 0.135566, loss_dice: 0.479404
[20:57:39.352] iteration 418 : loss : 0.438871, loss_ce: 0.165630, loss_dice: 0.621032
[20:57:39.715] iteration 419 : loss : 0.385359, loss_ce: 0.148928, loss_dice: 0.542979
[20:57:40.080] iteration 420 : loss : 0.382554, loss_ce: 0.173766, loss_dice: 0.521747
[20:57:43.124] iteration 421 : loss : 0.301073, loss_ce: 0.123490, loss_dice: 0.419461
[20:57:43.479] iteration 422 : loss : 0.430681, loss_ce: 0.145910, loss_dice: 0.620529
[20:57:43.825] iteration 423 : loss : 0.278780, loss_ce: 0.107467, loss_dice: 0.392989
[20:57:44.165] iteration 424 : loss : 0.271820, loss_ce: 0.105854, loss_dice: 0.382465
[20:57:46.763] iteration 425 : loss : 0.363268, loss_ce: 0.104094, loss_dice: 0.536051
[20:57:47.103] iteration 426 : loss : 0.322757, loss_ce: 0.123424, loss_dice: 0.455647
[20:57:47.471] iteration 427 : loss : 0.337096, loss_ce: 0.126289, loss_dice: 0.477634
[20:57:47.811] iteration 428 : loss : 0.285610, loss_ce: 0.088427, loss_dice: 0.417065
[20:57:50.271] iteration 429 : loss : 0.263776, loss_ce: 0.086705, loss_dice: 0.381823
[20:57:50.606] iteration 430 : loss : 0.322167, loss_ce: 0.150976, loss_dice: 0.436295
[20:57:50.951] iteration 431 : loss : 0.316944, loss_ce: 0.110532, loss_dice: 0.454552
[20:57:51.324] iteration 432 : loss : 0.281500, loss_ce: 0.105822, loss_dice: 0.398618
[20:57:53.443] iteration 433 : loss : 0.155092, loss_ce: 0.047814, loss_dice: 0.226611
[20:57:53.777] iteration 434 : loss : 0.239473, loss_ce: 0.070363, loss_dice: 0.352212
[20:57:54.113] iteration 435 : loss : 0.258916, loss_ce: 0.078969, loss_dice: 0.378881
[20:57:54.517] iteration 436 : loss : 0.190540, loss_ce: 0.057731, loss_dice: 0.279080
[20:57:56.511] iteration 437 : loss : 0.213347, loss_ce: 0.098250, loss_dice: 0.290078
[20:57:56.863] iteration 438 : loss : 0.225788, loss_ce: 0.052854, loss_dice: 0.341077
[20:57:57.203] iteration 439 : loss : 0.283422, loss_ce: 0.088346, loss_dice: 0.413472
[20:57:57.540] iteration 440 : loss : 0.211756, loss_ce: 0.070809, loss_dice: 0.305721
[20:57:59.842] iteration 441 : loss : 0.257784, loss_ce: 0.096863, loss_dice: 0.365064
[20:58:00.187] iteration 442 : loss : 0.262377, loss_ce: 0.073129, loss_dice: 0.388541
[20:58:00.529] iteration 443 : loss : 0.303601, loss_ce: 0.101172, loss_dice: 0.438554
[20:58:00.863] iteration 444 : loss : 0.201123, loss_ce: 0.057566, loss_dice: 0.296827
[20:58:02.469] iteration 445 : loss : 0.290846, loss_ce: 0.053236, loss_dice: 0.449252
[20:58:02.805] iteration 446 : loss : 0.207790, loss_ce: 0.068396, loss_dice: 0.300720
[20:58:03.158] iteration 447 : loss : 0.297040, loss_ce: 0.105277, loss_dice: 0.424882
[20:58:03.509] iteration 448 : loss : 0.228953, loss_ce: 0.059736, loss_dice: 0.341765
[20:58:06.038] iteration 449 : loss : 0.232641, loss_ce: 0.099234, loss_dice: 0.321579
[20:58:06.429] iteration 450 : loss : 0.325636, loss_ce: 0.117705, loss_dice: 0.464256
[20:58:06.789] iteration 451 : loss : 0.311364, loss_ce: 0.085605, loss_dice: 0.461870
[20:58:07.139] iteration 452 : loss : 0.333082, loss_ce: 0.111320, loss_dice: 0.480923
[20:58:10.902] iteration 453 : loss : 0.388434, loss_ce: 0.100481, loss_dice: 0.580402
[20:58:11.249] iteration 454 : loss : 0.269663, loss_ce: 0.066639, loss_dice: 0.405013
[20:58:11.622] iteration 455 : loss : 0.192886, loss_ce: 0.058650, loss_dice: 0.282377
[20:58:11.959] iteration 456 : loss : 0.199849, loss_ce: 0.078789, loss_dice: 0.280555
[20:58:14.821] iteration 457 : loss : 0.295571, loss_ce: 0.077138, loss_dice: 0.441193
[20:58:15.261] iteration 458 : loss : 0.352411, loss_ce: 0.181671, loss_dice: 0.466238
[20:58:15.598] iteration 459 : loss : 0.397366, loss_ce: 0.189152, loss_dice: 0.536176
[20:58:15.932] iteration 460 : loss : 0.215487, loss_ce: 0.061851, loss_dice: 0.317911
[20:58:18.475] iteration 461 : loss : 0.268807, loss_ce: 0.108520, loss_dice: 0.375664
[20:58:18.809] iteration 462 : loss : 0.325950, loss_ce: 0.091017, loss_dice: 0.482571
[20:58:19.141] iteration 463 : loss : 0.281560, loss_ce: 0.113935, loss_dice: 0.393310
[20:58:19.474] iteration 464 : loss : 0.326456, loss_ce: 0.097197, loss_dice: 0.479296
[20:58:19.534] iteration 465 : loss : 0.455282, loss_ce: 0.071495, loss_dice: 0.711140
[20:58:19.562] epoch 5 : avg_loss : 0.291279, avg_ce: 0.098532, avg_dice: 0.419778
[20:58:24.017] iteration 466 : loss : 0.238418, loss_ce: 0.089644, loss_dice: 0.337601
[20:58:24.375] iteration 467 : loss : 0.309242, loss_ce: 0.120930, loss_dice: 0.434783
[20:58:24.717] iteration 468 : loss : 0.317009, loss_ce: 0.107118, loss_dice: 0.456936
[20:58:25.053] iteration 469 : loss : 0.215969, loss_ce: 0.092435, loss_dice: 0.298325
[20:58:27.637] iteration 470 : loss : 0.288611, loss_ce: 0.117129, loss_dice: 0.402932
[20:58:27.987] iteration 471 : loss : 0.243763, loss_ce: 0.089220, loss_dice: 0.346792
[20:58:28.369] iteration 472 : loss : 0.240047, loss_ce: 0.086498, loss_dice: 0.342412
[20:58:28.709] iteration 473 : loss : 0.335787, loss_ce: 0.114781, loss_dice: 0.483125
[20:58:34.466] iteration 474 : loss : 0.192215, loss_ce: 0.060610, loss_dice: 0.279952
[20:58:34.813] iteration 475 : loss : 0.203791, loss_ce: 0.064263, loss_dice: 0.296810
[20:58:35.148] iteration 476 : loss : 0.309132, loss_ce: 0.130761, loss_dice: 0.428046
[20:58:35.490] iteration 477 : loss : 0.250221, loss_ce: 0.077921, loss_dice: 0.365088
[20:58:36.866] iteration 478 : loss : 0.366788, loss_ce: 0.097430, loss_dice: 0.546361
[20:58:37.213] iteration 479 : loss : 0.276083, loss_ce: 0.079238, loss_dice: 0.407313
[20:58:37.774] iteration 480 : loss : 0.269869, loss_ce: 0.098915, loss_dice: 0.383838
[20:58:38.110] iteration 481 : loss : 0.271589, loss_ce: 0.094694, loss_dice: 0.389519
[20:58:39.273] iteration 482 : loss : 0.296497, loss_ce: 0.111034, loss_dice: 0.420139
[20:58:39.681] iteration 483 : loss : 0.366572, loss_ce: 0.096429, loss_dice: 0.546668
[20:58:40.022] iteration 484 : loss : 0.302882, loss_ce: 0.122266, loss_dice: 0.423292
[20:58:40.361] iteration 485 : loss : 0.275745, loss_ce: 0.086352, loss_dice: 0.402007
[20:58:42.436] iteration 486 : loss : 0.259564, loss_ce: 0.113215, loss_dice: 0.357130
[20:58:43.002] iteration 487 : loss : 0.364774, loss_ce: 0.111414, loss_dice: 0.533681
[20:58:43.343] iteration 488 : loss : 0.322999, loss_ce: 0.069077, loss_dice: 0.492280
[20:58:43.685] iteration 489 : loss : 0.294041, loss_ce: 0.075782, loss_dice: 0.439548
[20:58:46.867] iteration 490 : loss : 0.322337, loss_ce: 0.090923, loss_dice: 0.476613
[20:58:47.211] iteration 491 : loss : 0.245778, loss_ce: 0.057991, loss_dice: 0.370969
[20:58:47.580] iteration 492 : loss : 0.246644, loss_ce: 0.095384, loss_dice: 0.347485
[20:58:47.936] iteration 493 : loss : 0.220355, loss_ce: 0.055069, loss_dice: 0.330546
[20:58:50.889] iteration 494 : loss : 0.197672, loss_ce: 0.059082, loss_dice: 0.290065
[20:58:51.682] iteration 495 : loss : 0.234947, loss_ce: 0.066303, loss_dice: 0.347376
[20:58:52.020] iteration 496 : loss : 0.223609, loss_ce: 0.067548, loss_dice: 0.327649
[20:58:52.363] iteration 497 : loss : 0.209683, loss_ce: 0.072474, loss_dice: 0.301157
[20:58:55.877] iteration 498 : loss : 0.200464, loss_ce: 0.044361, loss_dice: 0.304533
[20:58:56.597] iteration 499 : loss : 0.245500, loss_ce: 0.057953, loss_dice: 0.370532
[20:58:56.937] iteration 500 : loss : 0.254079, loss_ce: 0.072270, loss_dice: 0.375285
[20:58:57.278] iteration 501 : loss : 0.201074, loss_ce: 0.079895, loss_dice: 0.281859
[20:58:58.811] iteration 502 : loss : 0.234379, loss_ce: 0.081070, loss_dice: 0.336584
[20:58:59.828] iteration 503 : loss : 0.277085, loss_ce: 0.096152, loss_dice: 0.397707
